comb	times
ὦὠ	0.0
ὦὡ	0.0
ὦὢ	0.0
ὦὥ	0.0
ὦὦ	0.0
ὦὧ	0.0
ὦὩ	0.0
ὦὭ	0.0
ὦὮ	0.0
ὦὰ	0.0
ὦὲ	0.0
ὦὴ	0.0
ὦὶ	0.0
ὦὸ	0.0
ὦὺ	0.0
ὦὼ	0.0
ὦᾔ	0.0
ὦᾖ	0.0
ὦᾗ	0.0
ὦᾧ	0.0
ὦᾳ	0.0
ὦᾶ	0.0
ὦᾷ	0.0
ὦῃ	0.0
ὦῄ	0.0
ὦῆ	0.0
ὦῇ	0.0
ὦῒ	0.0
ὦῖ	0.0
ὦῥ	0.0
ὦῦ	0.0
ὦῬ	0.0
ὦῳ	0.0
ὦῴ	0.0
ὦῶ	0.0
ὦῷ	0.0
ὦ—	0.0
ὦ’	0.0
ὦ⸀	0.0
ὦ⸁	0.0
ὦ⸂	0.0
ὦ⸃	0.0
ὧΐ	0.0
ὧΑ	0.0
ὧΒ	0.0
ὧΓ	0.0
ὧΔ	0.0
ὧΕ	0.0
ὧΖ	0.0
ὧΚ	0.0
ὧΛ	0.0
ὧΜ	0.0
ὧΝ	0.0
ὧΟ	0.0
ὧΠ	0.0
ὧΣ	0.0
ὧΤ	0.0
ὧΦ	0.0
ὧΧ	0.0
ὧά	0.0
ὧέ	0.0
ὧή	0.0
ὧί	0.0
ὧα	0.0
ὧβ	0.0
ὧγ	0.0
ὧδ	0.0
ὧε	0.0
ὧζ	0.0
ὧη	0.0
ὧθ	0.0
ὧι	0.0
ὧκ	0.0
ὧλ	0.0
ὧμ	0.0
ὧν	8.0
ὧξ	0.0
ὧο	0.0
ὧπ	0.0
ὧρ	0.0
ὧς	0.0
ὧσ	0.0
ὧτ	0.0
ὧυ	0.0
ὧφ	0.0
ὧχ	0.0
ὧψ	0.0
ὧω	0.0
ὧϊ	0.0
ὧϋ	0.0
ὧό	0.0
ὧύ	0.0
ὧώ	0.0
ὧἀ	0.0
ὧἁ	0.0
ὧἂ	0.0
ὧἃ	0.0
ὧἄ	0.0
ὧἅ	0.0
ὧἈ	0.0
ὧἌ	0.0
ὧἐ	0.0
ὧἑ	0.0
ὧἓ	0.0
ὧἔ	0.0
ὧἕ	0.0
ὧἘ	0.0
ὧἙ	0.0
ὧἜ	0.0
ὧἝ	0.0
ὧἠ	0.0
ὧἡ	0.0
ὧἢ	0.0
ὧἣ	0.0
ὧἤ	0.0
ὧἥ	0.0
ὧἦ	0.0
ὧἨ	0.0
ὧἩ	0.0
ὧἪ	0.0
ὧἭ	0.0
ὧἰ	0.0
ὧἱ	0.0
ὧἳ	0.0
ὧἴ	0.0
ὧἵ	0.0
ὧἶ	0.0
ὧἷ	0.0
ὧἸ	0.0
ὧὀ	0.0
ὧὁ	0.0
ὧὃ	0.0
ὧὄ	0.0
ὧὅ	0.0
ὧὈ	0.0
ὧὉ	0.0
ὧὋ	0.0
ὧὍ	0.0
ὧὐ	0.0
ὧὑ	0.0
ὧὓ	0.0
ὧὔ	0.0
ὧὕ	0.0
ὧὖ	0.0
ὧὗ	0.0
ὧὙ	0.0
ὧὠ	0.0
ὧὡ	0.0
ὧὢ	0.0
ὧὥ	0.0
ὧὦ	0.0
ὧὧ	0.0
ὧὩ	0.0
ὧὭ	0.0
ὧὮ	0.0
ὧὰ	0.0
ὧὲ	0.0
ὧὴ	0.0
ὧὶ	0.0
ὧὸ	0.0
ὧὺ	0.0
ὧὼ	0.0
ὧᾔ	0.0
ὧᾖ	0.0
ὧᾗ	0.0
ὧᾧ	0.0
ὧᾳ	0.0
ὧᾶ	0.0
ὧᾷ	0.0
ὧῃ	0.0
ὧῄ	0.0
ὧῆ	0.0
ὧῇ	0.0
ὧῒ	0.0
ὧῖ	0.0
ὧῥ	0.0
ὧῦ	0.0
ὧῬ	0.0
ὧῳ	0.0
ὧῴ	0.0
ὧῶ	0.0
ὧῷ	0.0
ὧ—	0.0
ὧ’	0.0
ὧ⸀	0.0
ὧ⸁	0.0
ὧ⸂	0.0
ὧ⸃	0.0
Ὡΐ	0.0
ὩΑ	0.0
ὩΒ	0.0
ὩΓ	0.0
ὩΔ	0.0
ὩΕ	0.0
ὩΖ	0.0
ὩΚ	0.0
ὩΛ	0.0
ὩΜ	0.0
ὩΝ	0.0
ὩΟ	0.0
ὩΠ	0.0
ὩΣ	0.0
ὩΤ	0.0
ὩΦ	0.0
ὩΧ	0.0
Ὡά	0.0
Ὡέ	0.0
Ὡή	0.0
Ὡί	0.0
Ὡα	0.0
Ὡβ	0.0
Ὡγ	0.0
Ὡδ	0.0
Ὡε	0.0
Ὡζ	0.0
Ὡη	0.0
Ὡθ	0.0
Ὡι	0.0
Ὡκ	0.0
Ὡλ	0.0
Ὡμ	0.0
Ὡν	0.0
Ὡξ	0.0
Ὡο	0.0
Ὡπ	0.0
Ὡρ	0.0
Ὡς	1.0
Ὡσ	2.0
Ὡτ	0.0
Ὡυ	0.0
Ὡφ	0.0
Ὡχ	0.0
Ὡψ	0.0
Ὡω	0.0
Ὡϊ	0.0
Ὡϋ	0.0
Ὡό	0.0
Ὡύ	0.0
Ὡώ	0.0
Ὡἀ	0.0
Ὡἁ	0.0
Ὡἂ	0.0
Ὡἃ	0.0
Ὡἄ	0.0
Ὡἅ	0.0
ὩἈ	0.0
ὩἌ	0.0
Ὡἐ	0.0
Ὡἑ	0.0
Ὡἓ	0.0
Ὡἔ	0.0
Ὡἕ	0.0
ὩἘ	0.0
ὩἙ	0.0
ὩἜ	0.0
ὩἝ	0.0
Ὡἠ	0.0
Ὡἡ	0.0
Ὡἢ	0.0
Ὡἣ	0.0
Ὡἤ	0.0
Ὡἥ	0.0
Ὡἦ	0.0
ὩἨ	0.0
ὩἩ	0.0
ὩἪ	0.0
ὩἭ	0.0
Ὡἰ	0.0
Ὡἱ	0.0
Ὡἳ	0.0
Ὡἴ	0.0
Ὡἵ	0.0
Ὡἶ	0.0
Ὡἷ	0.0
ὩἸ	0.0
Ὡὀ	0.0
Ὡὁ	0.0
Ὡὃ	0.0
Ὡὄ	0.0
Ὡὅ	0.0
ὩὈ	0.0
ὩὉ	0.0
ὩὋ	0.0
ὩὍ	0.0
Ὡὐ	0.0
Ὡὑ	0.0
Ὡὓ	0.0
Ὡὔ	0.0
Ὡὕ	0.0
Ὡὖ	0.0
Ὡὗ	0.0
ὩὙ	0.0
Ὡὠ	0.0
Ὡὡ	0.0
Ὡὢ	0.0
Ὡὥ	0.0
Ὡὦ	0.0
Ὡὧ	0.0
ὩὩ	0.0
ὩὭ	0.0
ὩὮ	0.0
Ὡὰ	0.0
Ὡὲ	0.0
Ὡὴ	0.0
Ὡὶ	0.0
Ὡὸ	0.0
Ὡὺ	0.0
Ὡὼ	0.0
Ὡᾔ	0.0
Ὡᾖ	0.0
Ὡᾗ	0.0
Ὡᾧ	0.0
Ὡᾳ	0.0
Ὡᾶ	0.0
Ὡᾷ	0.0
Ὡῃ	0.0
Ὡῄ	0.0
Ὡῆ	0.0
Ὡῇ	0.0
Ὡῒ	0.0
Ὡῖ	0.0
Ὡῥ	0.0
Ὡῦ	0.0
ὩῬ	0.0
Ὡῳ	0.0
Ὡῴ	0.0
Ὡῶ	0.0
Ὡῷ	0.0
Ὡ—	0.0
Ὡ’	0.0
Ὡ⸀	0.0
Ὡ⸁	0.0
Ὡ⸂	0.0
Ὡ⸃	0.0
Ὥΐ	0.0
ὭΑ	0.0
ὭΒ	0.0
ὭΓ	0.0
ὭΔ	0.0
ὭΕ	0.0
ὭΖ	0.0
ὭΚ	0.0
ὭΛ	0.0
ὭΜ	0.0
ὭΝ	0.0
ὭΟ	0.0
ὭΠ	0.0
ὭΣ	0.0
ὭΤ	0.0
ὭΦ	0.0
ὭΧ	0.0
Ὥά	0.0
Ὥέ	0.0
Ὥή	0.0
Ὥί	0.0
Ὥα	0.0
Ὥβ	0.0
Ὥγ	0.0
Ὥδ	0.0
Ὥε	0.0
Ὥζ	0.0
Ὥη	0.0
Ὥθ	0.0
Ὥι	0.0
Ὥκ	0.0
Ὥλ	0.0
Ὥμ	0.0
Ὥν	0.0
Ὥξ	0.0
Ὥο	0.0
Ὥπ	0.0
Ὥρ	0.0
Ὥς	0.0
Ὥσ	1.0
Ὥτ	0.0
Ὥυ	0.0
Ὥφ	0.0
Ὥχ	0.0
Ὥψ	0.0
Ὥω	0.0
Ὥϊ	0.0
Ὥϋ	0.0
Ὥό	0.0
Ὥύ	0.0
Ὥώ	0.0
Ὥἀ	0.0
Ὥἁ	0.0
Ὥἂ	0.0
Ὥἃ	0.0
Ὥἄ	0.0
Ὥἅ	0.0
ὭἈ	0.0
ὭἌ	0.0
Ὥἐ	0.0
Ὥἑ	0.0
Ὥἓ	0.0
Ὥἔ	0.0
Ὥἕ	0.0
ὭἘ	0.0
ὭἙ	0.0
ὭἜ	0.0
ὭἝ	0.0
Ὥἠ	0.0
Ὥἡ	0.0
Ὥἢ	0.0
Ὥἣ	0.0
Ὥἤ	0.0
Ὥἥ	0.0
Ὥἦ	0.0
ὭἨ	0.0
ὭἩ	0.0
ὭἪ	0.0
ὭἭ	0.0
Ὥἰ	0.0
Ὥἱ	0.0
Ὥἳ	0.0
Ὥἴ	0.0
Ὥἵ	0.0
Ὥἶ	0.0
Ὥἷ	0.0
ὭἸ	0.0
Ὥὀ	0.0
Ὥὁ	0.0
Ὥὃ	0.0
Ὥὄ	0.0
Ὥὅ	0.0
ὭὈ	0.0
ὭὉ	0.0
ὭὋ	0.0
ὭὍ	0.0
Ὥὐ	0.0
Ὥὑ	0.0
Ὥὓ	0.0
Ὥὔ	0.0
Ὥὕ	0.0
Ὥὖ	0.0
Ὥὗ	0.0
ὭὙ	0.0
Ὥὠ	0.0
Ὥὡ	0.0
Ὥὢ	0.0
Ὥὥ	0.0
Ὥὦ	0.0
Ὥὧ	0.0
ὭὩ	0.0
ὭὭ	0.0
ὭὮ	0.0
Ὥὰ	0.0
Ὥὲ	0.0
Ὥὴ	0.0
Ὥὶ	0.0
Ὥὸ	0.0
Ὥὺ	0.0
Ὥὼ	0.0
Ὥᾔ	0.0
Ὥᾖ	0.0
Ὥᾗ	0.0
Ὥᾧ	0.0
Ὥᾳ	0.0
Ὥᾶ	0.0
Ὥᾷ	0.0
Ὥῃ	0.0
Ὥῄ	0.0
Ὥῆ	0.0
Ὥῇ	0.0
Ὥῒ	0.0
Ὥῖ	0.0
Ὥῥ	0.0
Ὥῦ	0.0
ὭῬ	0.0
Ὥῳ	0.0
Ὥῴ	0.0
Ὥῶ	0.0
Ὥῷ	0.0
Ὥ—	0.0
Ὥ’	0.0
Ὥ⸀	0.0
Ὥ⸁	0.0
Ὥ⸂	0.0
Ὥ⸃	0.0
Ὦΐ	0.0
ὮΑ	0.0
ὮΒ	0.0
ὮΓ	0.0
ὮΔ	0.0
ὮΕ	0.0
ὮΖ	0.0
ὮΚ	0.0
ὮΛ	0.0
ὮΜ	0.0
ὮΝ	0.0
ὮΟ	0.0
ὮΠ	0.0
ὮΣ	0.0
ὮΤ	0.0
ὮΦ	0.0
ὮΧ	0.0
Ὦά	0.0
Ὦέ	0.0
Ὦή	0.0
Ὦί	0.0
Ὦα	0.0
Ὦβ	0.0
Ὦγ	0.0
Ὦδ	0.0
Ὦε	0.0
Ὦζ	0.0
Ὦη	0.0
Ὦθ	0.0
Ὦι	0.0
Ὦκ	0.0
Ὦλ	0.0
Ὦμ	0.0
Ὦν	0.0
Ὦξ	0.0
Ὦο	0.0
Ὦπ	0.0
Ὦρ	0.0
Ὦς	0.0
Ὦσ	0.0
Ὦτ	0.0
Ὦυ	0.0
Ὦφ	0.0
Ὦχ	0.0
Ὦψ	0.0
Ὦω	0.0
Ὦϊ	0.0
Ὦϋ	0.0
Ὦό	0.0
Ὦύ	0.0
Ὦώ	0.0
Ὦἀ	0.0
Ὦἁ	0.0
Ὦἂ	0.0
Ὦἃ	0.0
Ὦἄ	0.0
Ὦἅ	0.0
ὮἈ	0.0
ὮἌ	0.0
Ὦἐ	0.0
Ὦἑ	0.0
Ὦἓ	0.0
Ὦἔ	0.0
Ὦἕ	0.0
ὮἘ	0.0
ὮἙ	0.0
ὮἜ	0.0
ὮἝ	0.0
Ὦἠ	0.0
Ὦἡ	0.0
Ὦἢ	0.0
Ὦἣ	0.0
Ὦἤ	0.0
Ὦἥ	0.0
Ὦἦ	0.0
ὮἨ	0.0
ὮἩ	0.0
ὮἪ	0.0
ὮἭ	0.0
Ὦἰ	0.0
Ὦἱ	0.0
Ὦἳ	0.0
Ὦἴ	0.0
Ὦἵ	0.0
Ὦἶ	0.0
Ὦἷ	0.0
ὮἸ	0.0
Ὦὀ	0.0
Ὦὁ	0.0
Ὦὃ	0.0
Ὦὄ	0.0
Ὦὅ	0.0
ὮὈ	0.0
ὮὉ	0.0
ὮὋ	0.0
ὮὍ	0.0
Ὦὐ	0.0
Ὦὑ	0.0
Ὦὓ	0.0
Ὦὔ	0.0
Ὦὕ	0.0
Ὦὖ	0.0
Ὦὗ	0.0
ὮὙ	0.0
Ὦὠ	0.0
Ὦὡ	0.0
Ὦὢ	0.0
Ὦὥ	0.0
Ὦὦ	0.0
Ὦὧ	0.0
ὮὩ	0.0
ὮὭ	0.0
ὮὮ	0.0
Ὦὰ	0.0
Ὦὲ	0.0
Ὦὴ	0.0
Ὦὶ	0.0
Ὦὸ	0.0
Ὦὺ	0.0
Ὦὼ	0.0
Ὦᾔ	0.0
Ὦᾖ	0.0
Ὦᾗ	0.0
Ὦᾧ	0.0
Ὦᾳ	0.0
Ὦᾶ	0.0
Ὦᾷ	0.0
Ὦῃ	0.0
Ὦῄ	0.0
Ὦῆ	0.0
Ὦῇ	0.0
Ὦῒ	0.0
Ὦῖ	0.0
Ὦῥ	0.0
Ὦῦ	0.0
ὮῬ	0.0
Ὦῳ	0.0
Ὦῴ	0.0
Ὦῶ	0.0
Ὦῷ	0.0
Ὦ—	0.0
Ὦ’	0.0
Ὦ⸀	0.0
Ὦ⸁	0.0
Ὦ⸂	0.0
Ὦ⸃	0.0
ὰΐ	0.0
ὰΑ	0.0
ὰΒ	0.0
ὰΓ	0.0
ὰΔ	0.0
ὰΕ	0.0
ὰΖ	0.0
ὰΚ	0.0
ὰΛ	0.0
ὰΜ	0.0
ὰΝ	0.0
ὰΟ	0.0
ὰΠ	0.0
ὰΣ	0.0
ὰΤ	0.0
ὰΦ	0.0
ὰΧ	0.0
ὰά	0.0
ὰέ	0.0
ὰή	0.0
ὰί	0.0
ὰα	0.0
ὰβ	0.0
ὰγ	0.0
ὰδ	0.0
ὰε	0.0
ὰζ	0.0
ὰη	0.0
ὰθ	0.0
ὰι	0.0
ὰκ	2.0
ὰλ	0.0
ὰμ	6.0
ὰν	17.0
ὰξ	0.0
ὰο	0.0
ὰπ	0.0
ὰρ	131.0
ὰς	11.0
ὰσ	0.0
ὰτ	0.0
ὰυ	0.0
ὰφ	0.0
ὰχ	0.0
ὰψ	0.0
ὰω	0.0
ὰϊ	0.0
ὰϋ	0.0
ὰό	0.0
ὰύ	0.0
ὰώ	0.0
ὰἀ	0.0
ὰἁ	0.0
ὰἂ	0.0
ὰἃ	0.0
ὰἄ	0.0
ὰἅ	0.0
ὰἈ	0.0
ὰἌ	0.0
ὰἐ	0.0
ὰἑ	0.0
ὰἓ	0.0
ὰἔ	0.0
ὰἕ	0.0
ὰἘ	0.0
ὰἙ	0.0
ὰἜ	0.0
ὰἝ	0.0
ὰἠ	0.0
ὰἡ	0.0
ὰἢ	0.0
ὰἣ	0.0
ὰἤ	0.0
ὰἥ	0.0
ὰἦ	0.0
ὰἨ	0.0
ὰἩ	0.0
ὰἪ	0.0
ὰἭ	0.0
ὰἰ	0.0
ὰἱ	0.0
ὰἳ	0.0
ὰἴ	0.0
ὰἵ	0.0
ὰἶ	0.0
ὰἷ	0.0
ὰἸ	0.0
ὰὀ	0.0
ὰὁ	0.0
ὰὃ	0.0
ὰὄ	0.0
ὰὅ	0.0
ὰὈ	0.0
ὰὉ	0.0
ὰὋ	0.0
ὰὍ	0.0
ὰὐ	0.0
ὰὑ	0.0
ὰὓ	0.0
ὰὔ	0.0
ὰὕ	0.0
ὰὖ	0.0
ὰὗ	0.0
ὰὙ	0.0
ὰὠ	0.0
ὰὡ	0.0
ὰὢ	0.0
ὰὥ	0.0
ὰὦ	0.0
ὰὧ	0.0
ὰὩ	0.0
ὰὭ	0.0
ὰὮ	0.0
ὰὰ	0.0
ὰὲ	0.0
ὰὴ	0.0
ὰὶ	0.0
ὰὸ	0.0
ὰὺ	0.0
ὰὼ	0.0
ὰᾔ	0.0
ὰᾖ	0.0
ὰᾗ	0.0
ὰᾧ	0.0
ὰᾳ	0.0
ὰᾶ	0.0
ὰᾷ	0.0
ὰῃ	0.0
ὰῄ	0.0
ὰῆ	0.0
ὰῇ	0.0
ὰῒ	0.0
ὰῖ	0.0
ὰῥ	0.0
ὰῦ	0.0
ὰῬ	0.0
ὰῳ	0.0
ὰῴ	0.0
ὰῶ	0.0
ὰῷ	0.0
ὰ—	0.0
ὰ’	0.0
ὰ⸀	0.0
ὰ⸁	0.0
ὰ⸂	0.0
ὰ⸃	0.0
ὲΐ	0.0
ὲΑ	0.0
ὲΒ	0.0
ὲΓ	0.0
ὲΔ	0.0
ὲΕ	0.0
ὲΖ	0.0
ὲΚ	0.0
ὲΛ	0.0
ὲΜ	0.0
ὲΝ	0.0
ὲΟ	0.0
ὲΠ	0.0
ὲΣ	0.0
ὲΤ	0.0
ὲΦ	0.0
ὲΧ	0.0
ὲά	0.0
ὲέ	0.0
ὲή	0.0
ὲί	0.0
ὲα	0.0
ὲβ	0.0
ὲγ	0.0
ὲδ	0.0
ὲε	0.0
ὲζ	0.0
ὲη	0.0
ὲθ	0.0
ὲι	0.0
ὲκ	0.0
ὲλ	0.0
ὲμ	0.0
ὲν	23.0
ὲξ	0.0
ὲο	0.0
ὲπ	0.0
ὲρ	17.0
ὲς	0.0
ὲσ	0.0
ὲτ	0.0
ὲυ	0.0
ὲφ	0.0
ὲχ	0.0
ὲψ	0.0
ὲω	0.0
ὲϊ	0.0
ὲϋ	0.0
ὲό	0.0
ὲύ	0.0
ὲώ	0.0
ὲἀ	0.0
ὲἁ	0.0
ὲἂ	0.0
ὲἃ	0.0
ὲἄ	0.0
ὲἅ	0.0
ὲἈ	0.0
ὲἌ	0.0
ὲἐ	0.0
ὲἑ	0.0
ὲἓ	0.0
ὲἔ	0.0
ὲἕ	0.0
ὲἘ	0.0
ὲἙ	0.0
ὲἜ	0.0
ὲἝ	0.0
ὲἠ	0.0
ὲἡ	0.0
ὲἢ	0.0
ὲἣ	0.0
ὲἤ	0.0
ὲἥ	0.0
ὲἦ	0.0
ὲἨ	0.0
ὲἩ	0.0
ὲἪ	0.0
ὲἭ	0.0
ὲἰ	0.0
ὲἱ	0.0
ὲἳ	0.0
ὲἴ	0.0
ὲἵ	0.0
ὲἶ	0.0
ὲἷ	0.0
ὲἸ	0.0
ὲὀ	0.0
ὲὁ	0.0
ὲὃ	0.0
ὲὄ	0.0
ὲὅ	0.0
ὲὈ	0.0
ὲὉ	0.0
ὲὋ	0.0
ὲὍ	0.0
ὲὐ	0.0
ὲὑ	0.0
ὲὓ	0.0
ὲὔ	0.0
ὲὕ	0.0
ὲὖ	0.0
ὲὗ	0.0
ὲὙ	0.0
ὲὠ	0.0
ὲὡ	0.0
ὲὢ	0.0
ὲὥ	0.0
ὲὦ	0.0
ὲὧ	0.0
ὲὩ	0.0
ὲὭ	0.0
ὲὮ	0.0
ὲὰ	0.0
ὲὲ	0.0
ὲὴ	0.0
ὲὶ	0.0
ὲὸ	0.0
ὲὺ	0.0
ὲὼ	0.0
ὲᾔ	0.0
ὲᾖ	0.0
ὲᾗ	0.0
ὲᾧ	0.0
ὲᾳ	0.0
ὲᾶ	0.0
ὲᾷ	0.0
ὲῃ	0.0
ὲῄ	0.0
ὲῆ	0.0
ὲῇ	0.0
ὲῒ	0.0
ὲῖ	0.0
ὲῥ	0.0
ὲῦ	0.0
ὲῬ	0.0
ὲῳ	0.0
ὲῴ	0.0
ὲῶ	0.0
ὲῷ	0.0
ὲ—	0.0
ὲ’	0.0
ὲ⸀	0.0
ὲ⸁	0.0
ὲ⸂	0.0
ὲ⸃	3.0
ὴΐ	0.0
ὴΑ	0.0
ὴΒ	0.0
ὴΓ	0.0
ὴΔ	0.0
ὴΕ	0.0
ὴΖ	0.0
ὴΚ	0.0
ὴΛ	0.0
ὴΜ	0.0
ὴΝ	0.0
ὴΟ	0.0
ὴΠ	0.0
ὴΣ	0.0
ὴΤ	0.0
ὴΦ	0.0
ὴΧ	0.0
ὴά	0.0
ὴέ	0.0
ὴή	0.0
ὴί	0.0
ὴα	0.0
ὴβ	0.0
ὴγ	0.0
ὴδ	0.0
ὴε	0.0
ὴζ	0.0
ὴη	0.0
ὴθ	0.0
ὴι	0.0
ὴκ	0.0
ὴλ	6.0
ὴμ	3.0
ὴν	123.0
ὴξ	0.0
ὴο	0.0
ὴπ	0.0
ὴρ	2.0
ὴς	1.0
ὴσ	0.0
ὴτ	0.0
ὴυ	0.0
ὴφ	0.0
ὴχ	0.0
ὴψ	0.0
ὴω	0.0
ὴϊ	0.0
ὴϋ	0.0
ὴό	0.0
ὴύ	0.0
ὴώ	0.0
ὴἀ	0.0
ὴἁ	0.0
ὴἂ	0.0
ὴἃ	0.0
ὴἄ	0.0
ὴἅ	0.0
ὴἈ	0.0
ὴἌ	0.0
ὴἐ	0.0
ὴἑ	0.0
ὴἓ	0.0
ὴἔ	0.0
ὴἕ	0.0
ὴἘ	0.0
ὴἙ	0.0
ὴἜ	0.0
ὴἝ	0.0
ὴἠ	0.0
ὴἡ	0.0
ὴἢ	0.0
ὴἣ	0.0
ὴἤ	0.0
ὴἥ	0.0
ὴἦ	0.0
ὴἨ	0.0
ὴἩ	0.0
ὴἪ	0.0
ὴἭ	0.0
ὴἰ	0.0
ὴἱ	0.0
ὴἳ	0.0
ὴἴ	0.0
ὴἵ	0.0
ὴἶ	0.0
ὴἷ	0.0
ὴἸ	0.0
ὴὀ	0.0
ὴὁ	0.0
ὴὃ	0.0
ὴὄ	0.0
ὴὅ	0.0
ὴὈ	0.0
ὴὉ	0.0
ὴὋ	0.0
ὴὍ	0.0
ὴὐ	0.0
ὴὑ	0.0
ὴὓ	0.0
ὴὔ	0.0
ὴὕ	0.0
ὴὖ	0.0
ὴὗ	0.0
ὴὙ	0.0
ὴὠ	0.0
ὴὡ	0.0
ὴὢ	0.0
ὴὥ	0.0
ὴὦ	0.0
ὴὧ	0.0
ὴὩ	0.0
ὴὭ	0.0
ὴὮ	0.0
ὴὰ	0.0
ὴὲ	0.0
ὴὴ	0.0
ὴὶ	0.0
ὴὸ	0.0
ὴὺ	0.0
ὴὼ	0.0
ὴᾔ	0.0
ὴᾖ	0.0
ὴᾗ	0.0
ὴᾧ	0.0
ὴᾳ	0.0
ὴᾶ	0.0
ὴᾷ	0.0
ὴῃ	0.0
ὴῄ	0.0
ὴῆ	0.0
ὴῇ	0.0
ὴῒ	0.0
ὴῖ	0.0
ὴῥ	0.0
ὴῦ	0.0
ὴῬ	0.0
ὴῳ	0.0
ὴῴ	0.0
ὴῶ	0.0
ὴῷ	0.0
ὴ—	0.0
ὴ’	0.0
ὴ⸀	0.0
ὴ⸁	0.0
ὴ⸂	0.0
ὴ⸃	0.0
ὶΐ	0.0
ὶΑ	0.0
ὶΒ	0.0
ὶΓ	0.0
ὶΔ	0.0
ὶΕ	0.0
ὶΖ	0.0
ὶΚ	0.0
ὶΛ	0.0
ὶΜ	0.0
ὶΝ	0.0
ὶΟ	0.0
ὶΠ	0.0
ὶΣ	0.0
ὶΤ	0.0
ὶΦ	0.0
ὶΧ	0.0
ὶά	0.0
ὶέ	0.0
ὶή	0.0
ὶί	0.0
ὶα	0.0
ὶβ	0.0
ὶγ	0.0
ὶδ	3.0
ὶε	0.0
ὶζ	0.0
ὶη	0.0
ὶθ	0.0
ὶι	0.0
ὶκ	0.0
ὶλ	0.0
ὶμ	0.0
ὶν	4.0
ὶξ	0.0
ὶο	0.0
ὶπ	0.0
ὶρ	0.0
ὶς	13.0
ὶσ	0.0
ὶτ	0.0
ὶυ	0.0
ὶφ	0.0
ὶχ	0.0
ὶψ	0.0
ὶω	0.0
ὶϊ	0.0
ὶϋ	0.0
ὶό	0.0
ὶύ	0.0
ὶώ	0.0
ὶἀ	0.0
ὶἁ	0.0
ὶἂ	0.0
ὶἃ	0.0
ὶἄ	0.0
ὶἅ	0.0
ὶἈ	0.0
ὶἌ	0.0
ὶἐ	0.0
ὶἑ	0.0
ὶἓ	0.0
ὶἔ	0.0
ὶἕ	0.0
ὶἘ	0.0
ὶἙ	0.0
ὶἜ	0.0
ὶἝ	0.0
ὶἠ	0.0
ὶἡ	0.0
ὶἢ	0.0
ὶἣ	0.0
ὶἤ	0.0
ὶἥ	0.0
ὶἦ	0.0
ὶἨ	0.0
ὶἩ	0.0
ὶἪ	0.0
ὶἭ	0.0
ὶἰ	0.0
ὶἱ	0.0
ὶἳ	0.0
ὶἴ	0.0
ὶἵ	0.0
ὶἶ	0.0
ὶἷ	0.0
ὶἸ	0.0
ὶὀ	0.0
ὶὁ	0.0
ὶὃ	0.0
ὶὄ	0.0
ὶὅ	0.0
ὶὈ	0.0
ὶὉ	0.0
ὶὋ	0.0
ὶὍ	0.0
ὶὐ	0.0
ὶὑ	0.0
ὶὓ	0.0
ὶὔ	0.0
ὶὕ	0.0
ὶὖ	0.0
ὶὗ	0.0
ὶὙ	0.0
ὶὠ	0.0
ὶὡ	0.0
ὶὢ	0.0
ὶὥ	0.0
ὶὦ	0.0
ὶὧ	0.0
ὶὩ	0.0
ὶὭ	0.0
ὶὮ	0.0
ὶὰ	0.0
ὶὲ	0.0
ὶὴ	0.0
ὶὶ	0.0
ὶὸ	0.0
ὶὺ	0.0
ὶὼ	0.0
ὶᾔ	0.0
ὶᾖ	0.0
ὶᾗ	0.0
ὶᾧ	0.0
ὶᾳ	0.0
ὶᾶ	0.0
ὶᾷ	0.0
ὶῃ	0.0
ὶῄ	0.0
ὶῆ	0.0
ὶῇ	0.0
ὶῒ	0.0
ὶῖ	0.0
ὶῥ	0.0
ὶῦ	0.0
ὶῬ	0.0
ὶῳ	0.0
ὶῴ	0.0
ὶῶ	0.0
ὶῷ	0.0
ὶ—	0.0
ὶ’	0.0
ὶ⸀	0.0
ὶ⸁	0.0
ὶ⸂	0.0
ὶ⸃	2.0
ὸΐ	0.0
ὸΑ	0.0
ὸΒ	0.0
ὸΓ	0.0
ὸΔ	0.0
ὸΕ	0.0
ὸΖ	0.0
ὸΚ	0.0
ὸΛ	0.0
ὸΜ	0.0
ὸΝ	0.0
ὸΟ	0.0
ὸΠ	0.0
ὸΣ	0.0
ὸΤ	0.0
ὸΦ	0.0
ὸΧ	0.0
ὸά	0.0
ὸέ	0.0
ὸή	0.0
ὸί	0.0
ὸα	0.0
ὸβ	0.0
ὸγ	0.0
ὸδ	0.0
ὸε	0.0
ὸζ	0.0
ὸη	0.0
ὸθ	0.0
ὸι	0.0
ὸκ	0.0
ὸλ	0.0
ὸμ	0.0
ὸν	138.0
ὸξ	0.0
ὸο	0.0
ὸπ	0.0
ὸρ	0.0
ὸς	103.0
ὸσ	0.0
ὸτ	0.0
ὸυ	0.0
ὸφ	0.0
ὸχ	0.0
ὸψ	0.0
ὸω	0.0
ὸϊ	0.0
ὸϋ	0.0
ὸό	0.0
ὸύ	0.0
ὸώ	0.0
ὸἀ	0.0
ὸἁ	0.0
ὸἂ	0.0
ὸἃ	0.0
ὸἄ	0.0
ὸἅ	0.0
ὸἈ	0.0
ὸἌ	0.0
ὸἐ	0.0
